province_code,province_kh,province_en,district_code,district_kh,district_en,commune_code,commune_kh,commune_en,village_code,village_kh,village_en
01,បន្ទាយមានជ័យ,Banteay Meanchey,0102,មង្គលបូរី,Mangkul Bourei,010212,ស្រះរាំង,Srah Reang,01021206,តាចាន់,Ta Chan
01,បន្ទាយមានជ័យ,Banteay Meanchey,0102,មង្គលបូរី,Mangkul Bourei,010212,ស្រះរាំង,Srah Reang,01021207,គោកស្រុក,Kouk Srok
01,បន្ទាយមានជ័យ,Banteay Meanchey,0102,មង្គលបូរី,Mangkul Bourei,010212,ស្រះរាំង,Srah Reang,01021208,គោកច្រាប,Kouk Chrab
01,បន្ទាយមានជ័យ,Banteay Meanchey,0102,មង្គលបូរី,Mangkul Bourei,010212,ស្រះរាំង,Srah Reang,01021209,គោកក្រសាំង,Kouk Krasang
01,បន្ទាយមានជ័យ,Banteay Meanchey,0102,មង្គលបូរី,Mangkul Bourei,010213,តាឡំ,Ta Lam,01021301,ព្រះស្រែ,Preah Srae
01,បន្ទាយមានជ័យ,Banteay Meanchey,0102,មង្គលបូរី,Mangkul Bourei,010213,តាឡំ,Ta Lam,01021302,តាឡំកណ្ដាល,Ta Lam Kandal
01,បន្ទាយមានជ័យ,Banteay Meanchey,0102,មង្គលបូរី,Mangkul Bourei,010213,តាឡំ,Ta Lam,01021303,តាឡំចុង,Ta Lam Chong
01,បន្ទាយមានជ័យ,Banteay Meanchey,0102,មង្គលបូរី,Mangkul Bourei,010213,តាឡំ,Ta Lam,01021304,បឹងឃ្លាំងលិច,Boeng Khleang Lech
01,បន្ទាយមានជ័យ,Banteay Meanchey,0102,មង្គលបូរី,Mangkul Bourei,010213,តាឡំ,Ta Lam,01021305,ចុងគោក,Chong Kouk
01,បន្ទាយមានជ័យ,Banteay Meanchey,0102,មង្គលបូរី,Mangkul Bourei,010213,តាឡំ,Ta Lam,01021306,បឹងឃ្លាំងកើត,Boeng Khleang Kaeut
01,បន្ទាយមានជ័យ,Banteay Meanchey,0102,មង្គលបូរី,Mangkul Bourei,010213,តាឡំ,Ta Lam,01021307,ខ្លាខាំឆ្កែ,Khla Kham Chhkae
01,បន្ទាយមានជ័យ,Banteay Meanchey,0102,មង្គលបូរី,Mangkul Bourei,010213,តាឡំ,Ta Lam,01021308,បឹងវែង,Boeng Veaeng
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010301,ណាំតៅ,Nam Tau,01030101,រង្វាន,Rongvean
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010301,ណាំតៅ,Nam Tau,01030102,ថ្មីខាងត្បូង,Thmei Khang Tboung
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010301,ណាំតៅ,Nam Tau,01030103,ថ្មីខាងជើង,Thmei Khang Cheung
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010301,ណាំតៅ,Nam Tau,01030104,គោកយាង,Kouk Yeang
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010301,ណាំតៅ,Nam Tau,01030105,គោកចាស់,Kouk Chas
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010301,ណាំតៅ,Nam Tau,01030106,ច្រាប,Chrab
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010301,ណាំតៅ,Nam Tau,01030107,កន្ទួត,Kantuot
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010301,ណាំតៅ,Nam Tau,01030108,ណាំតៅ,Nam Tau
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010301,ណាំតៅ,Nam Tau,01030109,ពង្រ,Pungro
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010301,ណាំតៅ,Nam Tau,01030110,សំរោង,Samraong
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010301,ណាំតៅ,Nam Tau,01030111,ក្នាំងតាគង់,Khnang Ta Kung
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010301,ណាំតៅ,Nam Tau,01030112,ធ្នង់ខាងត្បូង,Thnong Khang Tboung
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010301,ណាំតៅ,Nam Tau,01030113,ធ្នង់ខាងជើង,Thnong Khang Cheung
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010301,ណាំតៅ,Nam Tau,01030114,ស្លែង,Slaeng
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010301,ណាំតៅ,Nam Tau,01030116,យាងឧត្ដម,Yeang Otdam
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010301,ណាំតៅ,Nam Tau,01030117,អំពិលកោង,Ampil Kaong
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010302,ប៉ោយចារ,Paoy Char,01030201,ប៉ោយស្នួល,Paoy Snuol
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010302,ប៉ោយចារ,Paoy Char,01030202,ប៉ោយចារ,Paoy Char
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010302,ប៉ោយចារ,Paoy Char,01030203,ត្រពាំងថ្មត្បូង,Trapeang Thma Tboung
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010302,ប៉ោយចារ,Paoy Char,01030204,ត្រពាំងថ្មជើង,Trapeang Thma Cheung
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010302,ប៉ោយចារ,Paoy Char,01030205,ត្រពាំងថ្មកណ្ដាល,Trapeang Thma Kandal
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010302,ប៉ោយចារ,Paoy Char,01030206,ប៉ោយតាអុង,Paoy Ta Ong
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010302,ប៉ោយចារ,Paoy Char,01030207,សំបួរ,Sambuor
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010302,ប៉ោយចារ,Paoy Char,01030208,ពង្រ,Pongro
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010302,ប៉ោយចារ,Paoy Char,01030209,កូនខ្លែង,Koun Khlaeng
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010302,ប៉ោយចារ,Paoy Char,01030210,ព្រះអណ្ដូង,Preah Andoung
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010303,ពន្លៃ,Punley,01030301,តាវង,Ta Vong
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010303,ពន្លៃ,Punley,01030302,ពន្លៃ,Punley
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010303,ពន្លៃ,Punley,01030303,ស្វាយ ស,Svay Sa
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010303,ពន្លៃ,Punley,01030304,ស្វាយខ្មៅ,Svay Khmau
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010303,ពន្លៃ,Punley,01030305,គោគតាសុខ,Kouk Ta Sokh
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010303,ពន្លៃ,Punley,01030306,ពោធិ៍រាំបុណ្យ,Pou Roam Bon
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010304,ស្ពានស្រែង,Spean Sraeng,01030401,រោគ,Rouk
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010304,ស្ពានស្រែង,Spean Sraeng,01030402,មុខឈ្នាង,Mukh Chhneang
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010304,ស្ពានស្រែង,Spean Sraeng,01030403,ស្ពាន,Spean
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010304,ស្ពានស្រែង,Spean Sraeng,01030404,គោកចារ,Kouk Char
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010304,ស្ពានស្រែង,Spean Sraeng,01030405,កណ្ដាល,Kandal
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010304,ស្ពានស្រែង,Spean Sraeng,01030406,ពង្រ,Pongro
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010305,ស្រះជីក,Srah Chik,01030501,មាត់ស្រះ,Moat Srah
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010305,ស្រះជីក,Srah Chik,01030502,ស្រះឈូកខាងលិច,Srah Chhuk Khang Lech
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010305,ស្រះជីក,Srah Chik,01030503,ស្រះជីក,Srah Chik
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010305,ស្រះជីក,Srah Chik,01030504,គោកក្រោល,Kouk Kral
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010305,ស្រះជីក,Srah Chik,01030505,គោករំចេក,Kouk Rumchek
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010305,ស្រះជីក,Srah Chik,01030506,គោកតារាជ្យ,Kouk Ta Reach
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010305,ស្រះជីក,Srah Chik,01030507,កណ្ដាលខាងលិច,Kandal Khang Lech
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010305,ស្រះជីក,Srah Chik,01030508,កណ្ដាលខាងកើត,Kandal Khang Kaeut
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010305,ស្រះជីក,Srah Chik,01030509,ស្រះឈូកខាងកើត,Srah Chhuk Khang Kaeut
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010306,ភ្នំដី,Phnum Dei,01030601,ភ្នំដី,Phnum Dei
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010306,ភ្នំដី,Phnum Dei,01030602,ពន្លៃ,Punley
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010306,ភ្នំដី,Phnum Dei,01030603,គោកសេះ,Kouk Seh
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010306,ភ្នំដី,Phnum Dei,01030604,ថ្នល់ដាច់,Thnal Dach
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010306,ភ្នំដី,Phnum Dei,01030605,បុស្បូវ,Bos Sbouv
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010306,ភ្នំដី,Phnum Dei,01030606,ត្រពាំងប្រីយ៍,Trapeang Prei
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010306,ភ្នំដី,Phnum Dei,01030607,កំពីងពួយ,Kamping Puoy
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010306,ភ្នំដី,Phnum Dei,01030608,ស្ពានក្មេង,Spean Khmeng
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010306,ភ្នំដី,Phnum Dei,01030609,ត្រាង,Trang
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010306,ភ្នំដី,Phnum Dei,01030610,កំពីងពួយមួយ,Kamping Puoy Muoy
01,បន្ទាយមានជ័យ,Banteay Meanchey,0103,ភ្នំស្រុក,Phnum Srok,010306,ភ្នំដី,Phnum Dei,01030611,ពន្លៃត្បូង,Punley Tboung
01,បន្ទាយមានជ័យ,Banteay Meanchey,0104,ព្រះនេត្រព្រះ,Preah Net Preah,010401,ឈ្នួរមានជ័យ,Chhnuo Mean Chey,01040101,សំរោងតូច,Samraong Touch
01,បន្ទាយមានជ័យ,Banteay Meanchey,0104,ព្រះនេត្រព្រះ,Preah Net Preah,010401,ឈ្នួរមានជ័យ,Chhnuo Mean Chey,01040102,គោកពង្រ,Kouk Pongro
01,បន្ទាយមានជ័យ,Banteay Meanchey,0104,ព្រះនេត្រព្រះ,Preah Net Preah,010401,ឈ្នួរមានជ័យ,Chhnuo Mean Chey,01040103,ថ្មគោល,Thma Koul
01,បន្ទាយមានជ័យ,Banteay Meanchey,0104,ព្រះនេត្រព្រះ,Preah Net Preah,010401,ឈ្នួរមានជ័យ,Chhnuo Mean Chey,01040104,ប្រពុត,Praput
01,បន្ទាយមានជ័យ,Banteay Meanchey,0104,ព្រះនេត្រព្រះ,Preah Net Preah,010401,ឈ្នួរមានជ័យ,Chhnuo Mean Chey,01040105,បន្ទាត់បោះ,Bantoat Baoh
01,បន្ទាយមានជ័យ,Banteay Meanchey,0104,ព្រះនេត្រព្រះ,Preah Net Preah,010401,ឈ្នួរមានជ័យ,Chhnuo Mean Chey,01040106,គោកទ្រាស,Kouk Treas
01,បន្ទាយមានជ័យ,Banteay Meanchey,0104,ព្រះនេត្រព្រះ,Preah Net Preah,010401,ឈ្នួរមានជ័យ,Chhnuo Mean Chey,01040107,ឈ្នួរ,Chhnuor
01,បន្ទាយមានជ័យ,Banteay Meanchey,0104,ព្រះនេត្រព្រះ,Preah Net Preah,010401,ឈ្នួរមានជ័យ,Chhnuo Mean Chey,01040108,សំរោងធំ,Samraong Thum
01,បន្ទាយមានជ័យ,Banteay Meanchey,0104,ព្រះនេត្រព្រះ,Preah Net Preah,010401,ឈ្នួរមានជ័យ,Chhnuo Mean Chey,01040109,ឫស្សីខាង,Ruessei Khang
01,បន្ទាយមានជ័យ,Banteay Meanchey,0104,ព្រះនេត្រព្រះ,Preah Net Preah,010401,ឈ្នួរមានជ័យ,Chhnuo Mean Chey,01040110,ឫស្សីកណ្ដាល,Ruessei Kandal
01,បន្ទាយមានជ័យ,Banteay Meanchey,0104,ព្រះនេត្រព្រះ,Preah Net Preah,010401,ឈ្នួរមានជ័យ,Chhnuo Mean Chey,01040111,រពាត់,Ropaot
01,បន្ទាយមានជ័យ,Banteay Meanchey,0104,ព្រះនេត្រព្រះ,Preah Net Preah,010401,ឈ្នួរមានជ័យ,Chhnuo Mean Chey,01040112,គោកត្រាច,Kouk Trach
01,បន្ទាយមានជ័យ,Banteay Meanchey,0104,ព្រះនេត្រព្រះ,Preah Net Preah,010402,ជប់វារី,Chub Vari,01040201,ជប់,Chub
01,បន្ទាយមានជ័យ,Banteay Meanchey,0104,ព្រះនេត្រព្រះ,Preah Net Preah,010402,ជប់វារី,Chub Vari,01040202,រោលជ្រូក,Roul Chruk
01,បន្ទាយមានជ័យ,Banteay Meanchey,0104,ព្រះនេត្រព្រះ,Preah Net Preah,010402,ជប់វារី,Chub Vari,01040203,ប្រាសាទ,Prasat
01,បន្ទាយមានជ័យ,Banteay Meanchey,0104,ព្រះនេត្រព្រះ,Preah Net Preah,010402,ជប់វារី,Chub Vari,01040204,ក្រសាំងថ្មី,Krasang Thmei
01,បន្ទាយមានជ័យ,Banteay Meanchey,0104,ព្រះនេត្រព្រះ,Preah Net Preah,010402,ជប់វារី,Chub Vari,01040205,ប្រដាក,Pradak
